,Web ID,Region of Incident,Reported Date,Reported Year,Reported Month,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Migration Route,UNSD Geographical Grouping,Source Quality,Latitude,Longitude
1493,44404,Mediterranean,11-Feb-18,2018,Feb,1.0,,1,,,,,Drowning,"Off Bahara beach, Ouled Boughalem, 90km east of Mostaganem, Algeria","El Watan, Algérie Presse Service",Western Mediterranean,Uncategorized,3,36.424291687372, 0.620750723437
1494,44408,Sub-Saharan Africa,11-Feb-18,2018,Feb,3.0,1.0,4,1.0,,,,Presumed drowning,Unspecified location in Lake Albert,"UNHCR, IOM Uganda",,Central Africa,4,1.726489013856, 31.013724629297
1495,44615,Sub-Saharan Africa,11-Feb-18,2018,Feb,1.0,,1,,,1.0,,Plane stowaway,"Body recovered at Jomo Kenyatta International Airport, Nairobi, Kenya",Mwakilishi,,Eastern Africa,1,-1.322710200000, 36.926069300000
1496,50890,North Africa,11-Feb-18,2018,Feb,1.0,,1,,,1.0,,Sickness and lack of access to medicines,"Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),,Northern Africa,2,20.380676000000, 25.698062000000
1497,44402,US-Mexico Border,10-Feb-18,2018,Feb,1.0,,1,,,1.0,,Drowning,"Río Bravo, near Ejido El Faro, KM 17 of Carretera Ribereña near Reynosa, Tamaulipas, Mexico",El Mañana de Reynosa,Central America to US,Central America,1,26.199656364083, -98.479728698730
1498,44407,Mediterranean,10-Feb-18,2018,Feb,1.0,,1,,,1.0,,Drowning,"Zeralda beach, near Algiers, Algeria","IOM Algeria, Alg24",Western Mediterranean,Uncategorized,1,36.729843473764, 2.792090733594
1499,49490,South Asia,10-Feb-18,2018,Feb,3.0,,3,,,,2.0,Shot or stabbed,"West Azerbaijan province, Iran",Mixed Migration Monitoring Mechanism Initiative (4mi),,Southern Asia,2,37.809518000000, 44.603174000000
1500,44401,Mediterranean,9-Feb-18,2018,Feb,3.0,,3,32.0,,3.0,,Hypothermia,27 miles southeast of Alboran Island in the Alboran Sea between Morocco and Spain,"Salvamento Marítimo, Caminando Fronteras",Western Mediterranean,Uncategorized,5,35.746320190537, -3.214241932031
1501,44652,Mediterranean,9-Feb-18,2018,Feb,7.0,,7,,,,,Presumed drowning,"Bodies retrieved in Zuwara, Libya",IOM Libya,Central Mediterranean,Uncategorized,4,32.938443110773, 12.087154137109
1502,44398,Southeast Asia,8-Feb-18,2018,Feb,3.0,,3,51.0,,,3.0,Drowning,"Near Kurermuk jetty in Subrang Union, Teknaf upazila in Cox’s Bazar, Bangladesh",IOM Bangladesh,,South-eastern Asia,4,20.812146322950, 92.325957359399
1503,44399,Horn of Africa,8-Feb-18,2018,Feb,25.0,,25,95.0,,25.0,,Presumed drowning,"Off the coast of Shabwa Governorate, Yemen",IOM Yemen,Horn Africa to Yemen,Western Asia,4,13.273027712073, 46.461330359375
1504,44400,Mediterranean,8-Feb-18,2018,Feb,1.0,,1,,,,,Drowning,"Off Kaf Lasfer beach, between Sidi Lakhdar and Hadjadj, 36 km east of Mostaganem, Algeria","El Watan, Réflexion",Western Mediterranean,Uncategorized,3,36.185775189622, 0.259513731250
1505,50889,Sub-Saharan Africa,8-Feb-18,2018,Feb,1.0,,1,,,1.0,,"Sickness and lack of access to medicines, Starvation","Near Pemba, Mozambique",Mixed Migration Monitoring Mechanism Initiative (4mi),,Eastern Africa,2,-13.009242000000, 40.527028000000
1506,44406,Sub-Saharan Africa,7-Feb-18,2018,Feb,2.0,,2,,,,,Violence while attempting to board boat,"Shore of Lake Albert, Democratic Republic of the Congo",UNHCR,,Central Africa,4,1.834926595900, 30.858542744531
1507,45734,US-Mexico Border,7-Feb-18,2018,Feb,1.0,,1,,,1.0,,Drowning,"Río Nuevo, Calexico, Imperial County, California, USA","Consulado de México en Calexico, Imperial County Coroner's Office",Central America to US,Northern Europe,5,32.671758744823, -115.513204224990
1508,49488,South Asia,7-Feb-18,2018,Feb,1.0,,1,,,1.0,,Shot or stabbed,"West Azerbaijan province, Iran",Mixed Migration Monitoring Mechanism Initiative (4mi),,Southern Asia,2,38.440870000000, 44.667972000000
1509,50887,North Africa,7-Feb-18,2018,Feb,2.0,,2,,,2.0,,Starvation,"Sabratha, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),,Northern Africa,2,32.788441000000, 12.489750000000
1510,50888,Sub-Saharan Africa,7-Feb-18,2018,Feb,2.0,,2,,,2.0,,Suffocation,"Seguedine, Niger",Mixed Migration Monitoring Mechanism Initiative (4mi),,Western Africa,2,20.180842000000, 13.005307000000
1511,50885,North Africa,6-Feb-18,2018,Feb,2.0,,2,,1.0,1.0,1.0,"Sickness and lack of access to medicines, Vehicle Accident","Sahara desert near Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),,Northern Africa,2,18.074280000000, 34.434548000000
1512,50886,North Africa,6-Feb-18,2018,Feb,3.0,,3,,2.0,1.0,1.0,"Sickness and lack of access to medicines, Vehicle Accident","Unspecified location in the Sahara desert, Egypt",Mixed Migration Monitoring Mechanism Initiative (4mi),,Northern Africa,2,22.396611000000, 26.693147000000
1513,44397,US-Mexico Border,5-Feb-18,2018,Feb,1.0,,1,,,1.0,,Drowning,"Río Bravo, near Hidalgo Bridge, Reynosa, Tamaulipas, Mexico",El Mañana ,Central America to US,Central America,1,26.094270661911, -98.270602226257
1514,44633,US-Mexico Border,5-Feb-18,2018,Feb,1.0,,1,,,1.0,,Unknown (skeletal remains),"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,Central America to US,Northern America,5,32.446639900000, -112.644684900000
1515,45797,US-Mexico Border,5-Feb-18,2018,Feb,1.0,,1,,,,,Unknown (skeletal remains),"El Tule Ranch, Brooks County, Texas, USA",South Texas Human Rights Center,Central America to US,Northern America,4,27.263623700000, -98.372268400000
1516,50883,North Africa,4-Feb-18,2018,Feb,1.0,,1,,,1.0,,"Sickness and lack of access to medicines, Dehydration, Harsh weather/lack of adequate shelter","Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),,Northern Africa,2,24.001308000000, 14.193425000000
1517,50884,North Africa,4-Feb-18,2018,Feb,1.0,,1,,1.0,,,Starvation,"Sabratha, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),,Northern Africa,2,32.783161000000, 12.476280000000
1518,44384,Mediterranean,3-Feb-18,2018,Feb,21.0,26.0,47,1.0,8.0,31.0,5.0,Drowning,"Near Cabo Tres Forcas, 4 miles off the coast of Melilla, Spain","Caminando Fronteras, El Diario",Western Mediterranean,Uncategorized,3,35.583186593035, -2.795275034375
1519,44396,US-Mexico Border,3-Feb-18,2018,Feb,1.0,,1,,,1.0,,Violence,"Rio Bravo, south of Military Highway and 15th St., Hidalgo, Hidalgo County, USA","Hidalgo County Sheriff's Office, El Mañana, My San Antonio",Central America to US,Northern America,5,26.080234884126, -98.253451124451
1520,50880,North Africa,3-Feb-18,2018,Feb,1.0,,1,,1.0,,,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),,Northern Africa,2,22.141620000000, 23.988811000000
1521,50881,North Africa,3-Feb-18,2018,Feb,2.0,,2,,1.0,1.0,1.0,"Sickness and lack of access to medicines, Starvation, Dehydration","Sabratha, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),,Northern Africa,2,32.779120000000, 12.490007000000
1522,50882,Sub-Saharan Africa,3-Feb-18,2018,Feb,1.0,,1,,,1.0,,"Sickness and lack of access to medicines, Excessive Physical Abuse","Elkhalil, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),,Western Africa,2,21.189743000000, 1.042867000000
1523,44395,North Africa,2-Feb-18,2018,Feb,1.0,,1,3.0,,,,Vehicle Accident,"Highway between Tanger Med and Ceuta, Morocco",Ceutaldia,,Northern Africa,1,35.868051755322, -5.376091003418
1524,44382,Mediterranean,1-Feb-18,2018,Feb,14.0,86.0,100,3.0,1.0,1.0,2.0,Drowning,"Off the coast of Zuwara, Libya",IOM Libya,Central Mediterranean,Uncategorized,4,33.245635482342, 12.247829185937
1525,44684,Middle East,1-Feb-18,2018,Feb,1.0,,1,,1.0,,1.0,Shot,"Syria-Turkey border at al-Dirriyah, Daraa Governorate, Syria",Human Rights Watch,,Western Asia,4,36.010608654005, 36.295599205713
1526,45874,Mediterranean,1-Feb-18,2018,Feb,1.0,,1,,,1.0,,Presumed drowning,"Port of Mytilini, Lesvos, when trying to board a ferry bound for the Greek mainland","MSF, Era Aegean",Eastern Mediterranean,Uncategorized,4,39.103074982115, 26.565686107471
1527,50876,North Africa,1-Feb-18,2018,Feb,1.0,,1,,,1.0,,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),,Northern Africa,2,19.515787000000, 27.110345000000
1528,50877,North Africa,1-Feb-18,2018,Feb,1.0,,1,,,1.0,,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),,Northern Africa,2,22.791375000000, 21.967347000000
1529,50878,North Africa,1-Feb-18,2018,Feb,2.0,,2,,,2.0,1.0,"Sickness and lack of access to medicines, Starvation, Dehydration","Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),,Northern Africa,2,23.840626000000, 17.616741000000
1530,50879,North Africa,1-Feb-18,2018,Feb,1.0,,1,,,1.0,,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),,Northern Africa,2,22.060187000000, 23.634535000000
1531,51479,US-Mexico Border,1-Feb-18,2018,Feb,1.0,,1,,,,,Unknown,"Private ranch in Kenedy County, Texas, USA",Kenedy County Sheriff's Office,,Northern America,5,26.844858447625, -97.696548765799
1532,44378,US-Mexico Border,31-Jan-18,2018,Jan,1.0,,1,,,1.0,,Drowning,"Río Bravo, near La Ensenada in Poblado Venecia, Gustavo Díaz Ordaz, Tamaulipas, Mexico","El Mañana, La Tarde",Central America to US,Central America,3,26.223844800000, -98.596829300000
1533,44379,US-Mexico Border,31-Jan-18,2018,Jan,1.0,,1,,,1.0,,Drowning,"Río Bravo, near Puente Internacional II Juárez-Lincoln, Nuevo Laredo, Tamaulipas, Mexico","Hoy Tamaulipas, El Mañana de Nuevo Laredo, Líder Web",Central America to US,Central America,3,27.499921550202, -99.503096365082
1534,44380,US-Mexico Border,31-Jan-18,2018,Jan,1.0,,1,,,1.0,,Drowning,"Río Bravo, near Ejido Longoreño, Matamoros, Tamaulipas, Mexico","El Diario de Victoria, Hoy Tamaulipas",Central America to US,Central America,3,25.837514095556, -97.405416769312
1535,44383,Europe,31-Jan-18,2018,Jan,1.0,,1,,,1.0,,Drowning,"Kolpa/Kupa river, near Ladešići, municipality of Netretić, Croatia","IOM Croatia, IOM Slovenia, KaPortal.hr, Večernji list, Jutarnji list, zurnal24.si",Western Balkans,Southern Europe,3,45.488092614501, 15.386377716216
1536,44646,US-Mexico Border,31-Jan-18,2018,Jan,1.0,,1,,,1.0,,Unknown,Unspecified location on the US/Mexico border,Prensa Libre,Central America to US,Northern America,1,31.497133470189, -111.413386953120
1537,50872,North Africa,31-Jan-18,2018,Jan,1.0,,1,,,1.0,,"Sickness and lack of access to medicines, Starvation","Bani Walid, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),,Northern Africa,2,31.723048000000, 14.025968000000
1538,50873,North Africa,31-Jan-18,2018,Jan,2.0,,2,,1.0,1.0,,Vehicle Accident,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),,Northern Africa,2,21.143170000000, 23.823002000000
1539,50874,North Africa,31-Jan-18,2018,Jan,1.0,,1,,1.0,,1.0,Harsh weather/lack of adequate shelter,"Near Gedaref, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),,Northern Africa,2,13.966799000000, 35.440559000000
1540,50875,Sub-Saharan Africa,31-Jan-18,2018,Jan,1.0,,1,,,1.0,,Sickness and lack of access to medicines,"Zinder, Niger",Mixed Migration Monitoring Mechanism Initiative (4mi),,Western Africa,2,13.794627000000, 8.989361000000
1541,48315,Europe,30-Jan-18,2018,Jan,1.0,,1,,,1.0,,Exposure,"Farm near Kneževi Vinogradi, Osječko-Baranjska, Croatia","UNHCR, Croatian Police",,Southern Europe,4,45.750322389476, 18.747277769935
1542,50870,North Africa,30-Jan-18,2018,Jan,2.0,,2,,,2.0,,"Sickness and lack of access to medicines, Vehicle Accident",Egyptian Libyan border ,Mixed Migration Monitoring Mechanism Initiative (4mi),,Northern Africa,2,27.989551000000, 24.863537000000
1543,50871,Sub-Saharan Africa,30-Jan-18,2018,Jan,1.0,,1,,,1.0,,Shot or stabbed,"Near Negele, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4mi),,Eastern Africa,2,5.321172000000, 39.569408000000
1544,44365,Europe,29-Jan-18,2018,Jan,1.0,,1,,,1.0,,Vehicle Accident,"E40 motorway, near Jabbeke, Belgium","Franceinfo, Sudinfo, 7sur7",,Western Europe,3,51.193207888915, 3.081177320532
1545,50869,Sub-Saharan Africa,29-Jan-18,2018,Jan,1.0,,1,,1.0,,,"Sickness and lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter",Unspecified location in the Indian Ocean,Mixed Migration Monitoring Mechanism Initiative (4mi),,Eastern Africa,2,-4.883087000000, 39.513936000000
